potential_aed_id,intervention_id,intervention_lat,intervention_lon,distance_to_potential_aed,distance_to_existing_aed,existing_aed_id,existing_aed_lat,existing_aed_lon,arrest_count,potential_aed_lat,potential_aed_lon
7526,[29197],[50.03001],[5.45499],[0.5299593158328185],[1.622048809232849],[127],[50.0155148],[5.4575392],1,50.025252525252526,5.454545454545455
7534,[28741],[50.19263],[5.43738],[1.3797841275677891],[3.55323529721541],[3507],[50.1651711],[5.4118579],1,50.186868686868685,5.454545454545455
7535,[30455],[50.21645],[5.473],[1.6769720445700182],[2.8357816781009593],[5412],[50.2290134],[5.507688],1,50.207070707070706,5.454545454545455
7537,[29967],[50.25731],[5.46873],[1.4876517379786722],[2.1163974048556455],[9264],[50.2723521],[5.4504867],1,50.24747474747475,5.454545454545455
7538,"[28710, 28747, 28764, 29170, 29571, 29728, 29796, 30052, 30250, 30316]","[50.26557, 50.26524, 50.25779, 50.26929, 50.26892, 50.26812, 50.25794, 50.26734, 50.26473, 50.25806]","[5.44248, 5.45525, 5.46807, 5.45675, 5.45118, 5.4483, 5.47224, 5.4458, 5.44119, 5.47199]","[0.8890036401011108, 0.27554495995063183, 1.46041833966088, 0.2381792518161841, 0.27627378361208316, 0.4466274542536015, 1.6595841941834943, 0.6227210107073052, 1.0042411366358004, 1.6374103598056302]","[0.9447534489703125, 0.8602477358434126, 2.045472647107312, 0.560431826610338, 0.38479992890038217, 0.4955870005010893, 2.1509287574042193, 0.6492758174317896, 1.0746749004978944, 2.1731464160063005]","[9264, 9264, 9264, 9264, 9264, 9264, 6016, 9264, 9264, 6016]","[50.2723521, 50.2723521, 50.2723521, 50.2723521, 50.2723521, 50.2723521, 50.2459519, 50.2723521, 50.2723521, 50.2459519]","[5.4504867, 5.4504867, 5.4504867, 5.4504867, 5.4504867, 5.4504867, 5.4959823, 5.4504867, 5.4504867, 5.4959823]",10,50.26767676767677,5.454545454545455
7539,[29319],[50.29402],[5.47199],[1.4149680129089974],[1.682241488035163],[1455],[50.2789878],[5.4746609],1,50.28787878787879,5.454545454545455
7540,[29785],[50.30116],[5.46959],[1.3167620144138712],[2.151952708355048],[6004],[50.2942593],[5.4412855],1,50.30808080808081,5.454545454545455
7541,"[28874, 28888]","[50.33374, 50.33375]","[5.4379, 5.43799]","[1.3282330702389862, 1.3230640493182733]","[1.7692260392904258, 1.7631295152278033]","[8371, 8371]","[50.3416326, 50.3416326]","[5.4595455, 5.4595455]",2,50.32828282828283,5.454545454545455
7542,"[28793, 28862, 28954, 28995, 29123, 29126, 29262, 30063, 30188, 30661]","[50.35167, 50.35232, 50.35161, 50.35176, 50.35388, 50.35225, 50.35147, 50.34894, 50.3443, 50.3491]","[5.45602, 5.45697, 5.45445, 5.45709, 5.45686, 5.45754, 5.45682, 5.45019, 5.45319, 5.45927]","[0.3693024986079652, 0.4598396741532471, 0.3475669879080498, 0.4064762557764216, 0.6219842292486385, 0.46949411220566817, 0.3690872963000839, 0.31315791380553615, 0.47516989784613245, 0.34213679092621513]","[0.8053573231135219, 0.7290099004056818, 0.9163303865139525, 0.7288552194321652, 0.7417075128848011, 0.6895295237160097, 0.7539121330265145, 1.0492618040971557, 0.5397975678666539, 0.7045500685803588]","[1442, 1442, 1442, 1442, 1442, 1442, 1442, 8371, 8371, 1442]","[50.3529108, 50.3529108, 50.3529108, 50.3529108, 50.3529108, 50.3529108, 50.3529108, 50.3416326, 50.3416326, 50.3529108]","[5.4672033, 5.4672033, 5.4672033, 5.4672033, 5.4672033, 5.4672033, 5.4672033, 5.4595455, 5.4595455, 5.4672033]",10,50.34848484848485,5.454545454545455
7543,"[28727, 29314]","[50.36497, 50.37635]","[5.46782, 5.46769]","[1.0282528038367138, 1.2629646117885125]","[1.3416353323546204, 1.431227464758681]","[1442, 2254]","[50.3529108, 50.3851247]","[5.4672033, 5.4824572]",2,50.36868686868687,5.454545454545455
7544,[30076],[50.38053],[5.45732],[0.9500554170453571],[1.8541085563754844],[2254],[50.3851247],[5.4824572],1,50.388888888888886,5.454545454545455
7546,[22238],[50.43651],[5.44501],[1.0488838948466541],[1.7922210225257933],[2805],[50.4372555],[5.4702885],1,50.42929292929293,5.454545454545455
7548,"[23901, 24459, 29427]","[50.46463, 50.4664, 50.47213]","[5.44906, 5.44229, 5.44689]","[0.6842372021161653, 0.9416899389456901, 0.6055843737907898]","[2.5964126608524127, 2.0972955490113447, 2.063163020576948]","[2736, 2736, 2736]","[50.478433, 50.478433, 50.478433]","[5.4194689, 5.4194689, 5.4194689]",3,50.46969696969697,5.454545454545455
7550,[19026],[50.51185],[5.44806],[0.4981333780563899],[1.5799529202552705],[5544],[50.52456],[5.45805],1,50.51010101010101,5.454545454545455
7551,"[19537, 20786, 21917, 23686, 23841]","[50.53032, 50.52661, 50.53049, 50.53577, 50.53061]","[5.44746, 5.43507, 5.44992, 5.45295, 5.44548]","[0.5008266476058078, 1.436584859491031, 0.3276020104452339, 0.6182698394084133, 0.6416824831431343]","[0.9851864131623256, 1.6403795590946308, 0.8746754471639816, 1.2975747025216129, 1.1144810987481546]","[5544, 5544, 5544, 5544, 5544]","[50.52456, 50.52456, 50.52456, 50.52456, 50.52456]","[5.45805, 5.45805, 5.45805, 5.45805, 5.45805]",5,50.53030303030303,5.454545454545455
7552,"[19866, 19916, 20952, 20987, 21545, 21548, 21741, 21825, 22049, 22457, 23300, 23981, 24185]","[50.5519, 50.55716, 50.54249, 50.55283, 50.55377, 50.54676, 50.54233, 50.5519, 50.55223, 50.55121, 50.54965, 50.5538, 50.55549]","[5.45564, 5.45286, 5.45961, 5.45665, 5.45142, 5.4601, 5.45678, 5.45486, 5.45098, 5.45404, 5.47175, 5.46401, 5.45212]","[0.1733197134899558, 0.7495155934281742, 0.9603941654115112, 0.29823194105902184, 0.42492539253345657, 0.5722237827904513, 0.9226345289922218, 0.15669521546133758, 0.3166161378371082, 0.08613832658870979, 1.219276617102103, 0.7624710814059531, 0.5801834103349257]","[0.6786665682762091, 1.0146563179091217, 1.1024602234714889, 0.795210189983227, 0.6289416214683021, 0.9193005926424326, 0.9678920246292038, 0.6323641054800665, 0.4643165170169947, 0.5422236046636559, 1.319124584581154, 1.2995951998922746, 0.8232198583504288]","[8138, 8138, 8138, 8138, 8138, 8138, 8138, 8138, 8138, 8138, 8348, 8138, 8138]","[50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5487059, 50.5380827, 50.5487059, 50.5487059]","[5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4474548, 5.4758932, 5.4474548, 5.4474548]",13,50.55050505050505,5.454545454545455
7553,"[18928, 19131, 20539, 23187, 23412]","[50.57997, 50.57038, 50.57963, 50.57845, 50.5797]","[5.44416, 5.45783, 5.44735, 5.44888, 5.44757]","[1.264406130316856, 0.23479810419065358, 1.114724361915684, 0.9493885501553387, 1.1147062152203908]","[1.264532732469885, 0.37133405728028523, 1.2821664839636557, 1.1485963756105781, 1.2744804998689898]","[3401, 5578, 3401, 5578, 3401]","[50.5911608, 50.5685359, 50.5911608, 50.5685359, 50.5911608]","[5.4473465, 5.4534465, 5.4473465, 5.4534465, 5.4473465]",5,50.57070707070707,5.454545454545455
7554,"[19484, 21484, 24258, 24433]","[50.59344, 50.59276, 50.59242, 50.59316]","[5.45841, 5.4565, 5.45207, 5.45762]","[0.39194343503186124, 0.247780393987879, 0.24240842096584733, 0.33128370114250116]","[0.6458641320556341, 0.670175619461588, 0.3616421033779805, 0.675656623535158]","[12416, 3401, 3401, 12416]","[50.5992353, 50.5911608, 50.5911608, 50.5992353]","[5.4577959, 5.4473465, 5.4473465, 5.4577959]",4,50.59090909090909,5.454545454545455
7555,[20672],[50.61623],[5.44704],[0.7774503514355621],[0.8310887968421018],[10985],[50.6234422],[5.4439485],1,50.611111111111114,5.454545454545455
7556,"[19351, 22314, 24520]","[50.62811, 50.63258, 50.6304]","[5.45116, 5.45201, 5.45893]","[0.4288115603618979, 0.22764794710554043, 0.3254949110930404]","[0.6235832072504939, 0.3580865791514632, 0.5730418953116192]","[5498, 1637, 9446]","[50.623374, 50.6358002, 50.6298304]","[5.4558943, 5.451961, 5.4670046]",3,50.631313131313135,5.454545454545455
7557,"[18829, 18859, 22877]","[50.6526, 50.65191, 50.65078]","[5.45334, 5.46363, 5.45269]","[0.14756026363465988, 0.6419747681349424, 0.1542543735297198]","[0.316740649057918, 0.7386587100975341, 0.4855508922232351]","[12921, 8100, 12921]","[50.655, 50.6501586, 50.655]","[5.450920000000001, 5.4737364, 5.450920000000001]",3,50.65151515151515,5.454545454545455
7558,"[18546, 19366, 19801, 23573]","[50.67425, 50.67837, 50.67289, 50.67246]","[5.45883, 5.43811, 5.4537, 5.45779]","[0.41289327233313916, 1.374243074319437, 0.14337763501757908, 0.24310736185647552]","[0.7602203895204181, 1.485656311655482, 1.0071518896160176, 0.8213871630640142]","[366, 3056, 516, 516]","[50.6807912, 50.6861985, 50.6656391, 50.6656391]","[5.4619683, 5.4551977, 5.4622643, 5.4622643]",4,50.67171717171717,5.454545454545455
7560,"[18531, 20504, 22402, 22951]","[50.71669, 50.71763, 50.71302, 50.71126]","[5.46729, 5.46874, 5.46685, 5.47044]","[1.0311398767814222, 1.172173440918213, 0.8721066795119355, 1.1232432883022228]","[2.2843790217713953, 2.4278247753074953, 2.0532992337157148, 2.2159289829743845]","[5312, 5312, 5312, 5312]","[50.7050837, 50.7050837, 50.7050837, 50.7050837]","[5.4405206, 5.4405206, 5.4405206, 5.4405206]",4,50.71212121212121,5.454545454545455
7562,"[24676, 25171, 26144, 28514]","[50.74776, 50.7512, 50.74557, 50.74589]","[5.44907, 5.44735, 5.44174, 5.4412]","[0.65510021119654, 0.5272191543277785, 1.1873509514957394, 1.1941203326968066]","[2.689023187027972, 2.678599950593072, 3.254428462751767, 3.2795416451562014]","[1100, 5981, 1100, 1100]","[50.7548162, 50.7678818, 50.7548162, 50.7548162]","[5.4856293, 5.4748224, 5.4856293, 5.4856293]",4,50.75252525252525,5.454545454545455
7563,"[24943, 25085, 25492, 25720, 26607, 26793, 27359, 27504, 27569, 27878, 28062, 28425, 28599]","[50.77413, 50.77525, 50.77257, 50.77285, 50.77441, 50.76966, 50.77387, 50.77301, 50.77358, 50.77494, 50.77313, 50.77419, 50.77423]","[5.46219, 5.45919, 5.449, 5.44972, 5.45117, 5.46184, 5.44912, 5.44809, 5.46393, 5.45043, 5.46191, 5.46271, 5.45104]","[0.5597240269390245, 0.43052460892035016, 0.3903459648015878, 0.33959722114043456, 0.3022387106845986, 0.6160023274722488, 0.40211416687517204, 0.45503002330844355, 0.666687371956988, 0.3798474310949335, 0.519801194790795, 0.5967119718343512, 0.29779536375867566]","[0.6081921706490154, 0.5190950066913661, 1.196336281395803, 1.1377014490826243, 0.9487707949941236, 0.9341580961000263, 1.0951281549780707, 1.214481901383621, 0.6842514781140038, 0.9454508373899716, 0.7190108007081981, 0.603935019676772, 0.9682510655696136]","[571, 571, 571, 571, 571, 5981, 3790, 3790, 571, 3790, 571, 571, 571]","[50.7795962, 50.7795962, 50.7795962, 50.7795962, 50.7795962, 50.7678818, 50.7810476, 50.7810476, 50.7795962, 50.7810476, 50.7795962, 50.7795962, 50.7795962]","[5.4618849, 5.4618849, 5.4618849, 5.4618849, 5.4618849, 5.4748224, 5.459785, 5.459785, 5.4618849, 5.459785, 5.4618849, 5.4618849, 5.4618849]",13,50.77272727272727,5.454545454545455
7564,"[24681, 24865, 25457, 26032, 26591, 27097]","[50.7993, 50.79005, 50.79743, 50.79746, 50.79125, 50.79669]","[5.46565, 5.45378, 5.4655, 5.4647, 5.45062, 5.46543]","[1.0540200569399611, 0.32465235044544505, 0.9183004848902239, 0.8736137566221058, 0.33316718866870476, 0.8718626098195993]","[1.2339591690057454, 0.9202206056712245, 1.0280203295922472, 1.0390546813863308, 1.160425934097477, 0.9468928599544765]","[11342, 11980, 11342, 11342, 11980, 11342]","[50.7882418, 50.783199, 50.7882418, 50.7882418, 50.783199, 50.7882418]","[5.4671217, 5.4611231, 5.4671217, 5.4671217, 5.4611231, 5.4671217]",6,50.792929292929294,5.454545454545455
7565,"[25471, 25494, 26875, 27063, 27834]","[50.8056, 50.81645, 50.8038, 50.80624, 50.81014]","[5.46246, 5.46629, 5.46805, 5.46614, 5.46739]","[1.005271624458832, 0.9038868792621494, 1.4060677223295142, 1.1184290348036523, 0.9618146166136335]","[1.957754344359989, 2.2560365212307705, 1.7312227979484767, 2.0024975241671985, 2.4350417507109765]","[11342, 13246, 11342, 11342, 11342]","[50.7882418, 50.8279997, 50.7882418, 50.7882418, 50.7882418]","[5.4671217, 5.492695, 5.4671217, 5.4671217, 5.4671217]",5,50.813131313131315,5.454545454545455
7566,[27478],[50.82624],[5.45266],[0.7997816527241098],[2.818764160003617],[13246],[50.8279997],[5.492695],1,50.833333333333336,5.454545454545455
7567,[26226],[50.86223],[5.45719],[0.9844590980712148],[1.8876418470473597],[5913],[50.8549414],[5.4814783],1,50.85353535353536,5.454545454545455
7569,"[24788, 26305]","[50.89709, 50.89838]","[5.46136, 5.45323]","[0.5925833668847852, 0.5023177607305029]","[0.8837364308602011, 1.08550633745473]","[9200, 8213]","[50.8921634, 50.8942418]","[5.4712474, 5.4392117]",2,50.89393939393939,5.454545454545455
7570,"[24622, 26663, 26774, 27489, 28633]","[50.91745, 50.91628, 50.92057, 50.90815, 50.915]","[5.45506, 5.45673, 5.45895, 5.46139, 5.46313]","[0.36966212049671043, 0.2828480020838154, 0.7786611664824127, 0.8210518400707764, 0.6093535443280026]","[0.8092484735218807, 0.8992676047422093, 0.8420745804066994, 0.9987124886156342, 1.3436304091832005]","[8215, 8215, 8652, 9201, 8215]","[50.9154178, 50.9154178, 50.9264017, 50.9029298, 50.9154178]","[5.4439755, 5.4439755, 5.4512857, 5.4729803, 5.4439755]",5,50.91414141414141,5.454545454545455
7571,"[24706, 25437, 26136]","[50.93337, 50.93244, 50.92918]","[5.44483, 5.46843, 5.46723]","[0.6893799853018426, 0.9957501849354183, 1.0582295095101266]","[0.8911904615742883, 1.1033453361940182, 1.159390671581417]","[5976, 5350, 8652]","[50.9359642, 50.9423626, 50.9264017]","[5.4327971, 5.4683961, 5.4512857]",3,50.93434343434343,5.454545454545455
7572,[25250],[50.95917],[5.45433],[0.5144473807512091],[0.7964802481996065],[8197],[50.9654924],[5.4489846],1,50.95454545454545,5.454545454545455
7573,"[24642, 26182, 27232]","[50.9689, 50.97452, 50.97229]","[5.4574, 5.4625, 5.45638]","[0.6802368960349511, 0.5575154448136048, 0.3019431228331429]","[0.7006060179505561, 0.8041073649670682, 0.7325613628541858]","[8197, 28, 6303]","[50.9654924, 50.9792712, 50.9704496]","[5.4489846, 5.4711585, 5.4463344]",3,50.974747474747474,5.454545454545455
7574,"[25839, 26411, 26621, 27661, 28512]","[50.99787, 50.99216, 50.99607, 50.99604, 50.99151]","[5.46597, 5.45793, 5.45728, 5.46095, 5.45799]","[0.8629552151322403, 0.3902813132990496, 0.2283592846489159, 0.4643287044134003, 0.45209344636530796]","[1.1633730804286118, 0.6213508272580248, 1.0260466629842993, 0.952159545231464, 0.5609312763928244]","[5147, 5147, 5147, 5147, 5147]","[50.9875753, 50.9875753, 50.9875753, 50.9875753, 50.9875753]","[5.4630052, 5.4630052, 5.4630052, 5.4630052, 5.4630052]",5,50.994949494949495,5.454545454545455
7575,"[24784, 25229, 25647, 26398, 27888]","[51.01517, 51.016, 51.01395, 51.01353, 51.01428]","[5.4565, 5.46528, 5.46661, 5.45461, 5.45471]","[0.1367444375720312, 0.7568253790110167, 0.8544879776236385, 0.18036078745444675, 0.09758929694162446]","[1.1899773672290688, 0.843124334101059, 1.0610203569622632, 1.4149521107315746, 1.3461535357487995]","[8734, 8734, 8734, 8734, 8734]","[51.0234845, 51.0234845, 51.0234845, 51.0234845, 51.0234845]","[5.4672107, 5.4672107, 5.4672107, 5.4672107, 5.4672107]",5,51.01515151515152,5.454545454545455
7578,[27390],[51.07951],[5.44374],[0.8625118147902483],[0.9023953265900367],[6618],[51.0849664],[5.4341773],1,51.07575757575758,5.454545454545455
7580,[26931],[51.11282],[5.45894],[0.4818357855280055],[0.816986265169612],[4926],[51.1075323],[5.4508146],1,51.11616161616162,5.454545454545455
7581,"[27964, 28096]","[51.1358, 51.13571]","[5.45109, 5.45531]","[0.24910626838178937, 0.09015592916560312]","[0.25880100669842915, 0.19619447646735036]","[9838, 9838]","[51.1342176, 51.1342176]","[5.45381, 5.45381]",2,51.13636363636363,5.454545454545455
7582,"[25491, 28588]","[51.14887, 51.14935]","[5.44997, 5.46492]","[0.9132866482446145, 1.0804320143097914]","[1.6511496425976138, 1.7117779474187391]","[9838, 6615]","[51.1342176, 51.1342371]","[5.45381, 5.4602492]",2,51.156565656565654,5.454545454545455
7583,"[24656, 25431, 27264, 27270, 28333, 28503]","[51.17407, 51.17641, 51.17825, 51.17792, 51.17657, 51.17567]","[5.44858, 5.46712, 5.44636, 5.44995, 5.45125, 5.45344]","[0.5127622519444451, 0.8774804962266811, 0.5939307387629258, 0.34502147287336776, 0.23077678273163024, 0.1443478948254832]","[2.5846759789779714, 2.760488466419871, 2.109636087569296, 2.2879427760718545, 2.461836835194988, 2.635561883208726]","[8981, 13680, 8981, 8981, 8981, 8981]","[51.1939592, 51.2004793, 51.1939592, 51.1939592, 51.1939592, 51.1939592]","[5.4293874, 5.4574172, 5.4293874, 5.4293874, 5.4293874, 5.4293874]",6,51.176767676767675,5.454545454545455
7585,[28676],[51.2254],[5.4523],[0.9282111785949477],[0.9981113851335314],[6779],[51.2167588],[5.448421],1,51.21717171717171,5.454545454545455
7586,"[25391, 25751, 27944, 28292]","[51.23099, 51.23086, 51.23467, 51.24145]","[5.45116, 5.4528, 5.45239, 5.4427]","[0.747950205025197, 0.73441872104676, 0.33601309444574706, 0.9409863019364999]","[1.2568027517297484, 1.202027775950559, 0.9005566757713939, 1.3645662194996668]","[4045, 4045, 4045, 5708]","[51.2399004, 51.2399004, 51.2399004, 51.252553]","[5.4622662, 5.4622662, 5.4622662, 5.434349699999999]",4,51.23737373737374,5.454545454545455
7587,[27466],[51.25654],[5.45495],[0.1185617257203501],[1.264853694047484],[217],[51.2590747],[5.4372306],1,51.25757575757576,5.454545454545455
7601,[29660],[49.52476],[5.48438],[0.8561513011225066],[1.5720938898783285],[10438],[49.5371322],[5.4949222],1,49.52020202020202,5.493939393939394
7603,[29971],[49.55775],[5.49374],[0.31790493108289475],[0.43619453517000745],[12601],[49.55824],[5.49974],1,49.56060606060606,5.493939393939394
7605,[29290],[49.59824],[5.4864],[0.6245853490783699],[1.0304075532799792],[5234],[49.6056354],[5.4777842],1,49.601010101010104,5.493939393939394
7608,"[28748, 29104, 29195, 30220, 30246]","[49.66385, 49.66671, 49.67084, 49.65995, 49.66356]","[5.49247, 5.49933, 5.50293, 5.49643, 5.48906]","[0.2699692551129623, 0.686545831708799, 1.2126916951209297, 0.2578014969267461, 0.41237905422857557]","[1.6675008019635147, 1.7867457389175327, 1.2598239806734197, 1.1960986791770778, 1.7076422549431327]","[6067, 1943, 1943, 6067, 6067]","[49.6492172, 49.6804557, 49.6804557, 49.6492172, 49.6492172]","[5.4975387, 5.5121896, 5.5121896, 5.4975387, 5.4975387]",5,49.66161616161616,5.493939393939394
7609,"[29365, 30317]","[49.67235, 49.67233]","[5.49697, 5.49801]","[1.075159714607113, 1.0949392741987523]","[1.4183282439204716, 1.3628525665584257]","[1943, 1943]","[49.6804557, 49.6804557]","[5.5121896, 5.5121896]",2,49.68181818181818,5.493939393939394
7610,[30126],[49.69684],[5.49092],[0.6155867249160718],[1.1986521607557519],[12988],[49.7074306],[5.4878115],1,49.7020202020202,5.493939393939394
7611,"[29676, 30229]","[49.72156, 49.7191]","[5.49038, 5.4837]","[0.26626005393151764, 0.8138648089143838]","[1.5819335590498456, 1.3308262259416272]","[12988, 12988]","[49.7074306, 49.7074306]","[5.4878115, 5.4878115]",2,49.72222222222222,5.493939393939394
7614,[28893],[49.78141],[5.47992],[1.0188456968678614],[3.1806166566313028],[1962],[49.8052939],[5.4555376],1,49.78282828282829,5.493939393939394
7615,"[29014, 29333, 29358, 29686]","[49.79948, 49.80229, 49.79359, 49.79825]","[5.4852, 5.50671, 5.51229, 5.4958]","[0.741119451301693, 0.9202060415705879, 1.6842351412813101, 0.5480626568071204]","[2.2248097733712586, 1.8547217220929928, 1.7765572066251465, 2.68461507758316]","[1962, 1582, 1582, 1582]","[49.8052939, 49.8027754, 49.8027754, 49.8027754]","[5.4555376, 5.5325424, 5.5325424, 5.5325424]",4,49.803030303030305,5.493939393939394
7616,"[29639, 29830, 30032]","[49.83205, 49.8284, 49.82856]","[5.49558, 5.49099, 5.49141]","[0.9875180122397896, 0.612331053987121, 0.6195735642116548]","[3.6906113137172896, 3.6153919083138413, 3.649243408908909]","[13693, 1962, 1962]","[49.8514204, 49.8052939, 49.8052939]","[5.537372, 5.4555376, 5.4555376]",3,49.823232323232325,5.493939393939394
7617,"[28746, 29899, 30413]","[49.83497, 49.83811, 49.83533]","[5.49958, 5.49751, 5.48336]","[1.0244358640696294, 0.6450380807005472, 1.1780033168155284]","[3.2695453886476393, 3.2187739205018, 3.046047570593747]","[13693, 13693, 9699]","[49.8514204, 49.8514204, 49.8513403]","[5.537372, 5.537372, 5.4488914]",3,49.843434343434346,5.493939393939394
