potential_aed_id,arrest_count,distance_to_potential_aed,potential_aed_lat,potential_aed_lon,intervention_id,intervention_lat,intervention_lon,existing_aed_id,distance_to_existing_aed,existing_aed_lat,existing_aed_lon,Province
5482,5,"[0.6764120421313147, 1.0060004422666682, 0.9145031210121298, 0.4088360014897563, 1.0127031947753202]",51.156565656565654,4.627272727272727,"[220, 1863, 2255, 2896, 4142]","[51.15252, 51.16094, 51.15019, 51.1537, 51.14997]","[4.62003, 4.6399, 4.61899, 4.6236, 4.61726]","[6810, 6810, 6810, 6810, 6810]","[0.973425316896339, 1.5888092158963554, 0.9249295258753376, 0.8759209877199754, 1.0339964344535453]","[51.1476318, 51.1476318, 51.1476318, 51.1476318, 51.1476318]","[4.6316075, 4.6316075, 4.6316075, 4.6316075, 4.6316075]",Flanders
2256,5,"[0.4069869235907812, 0.6177275255937447, 0.6501112676341373, 0.6253850446204811, 0.3141240768142689]",50.631313131313135,3.3666666666666667,"[9687, 11575, 12509, 13375, 13613]","[50.63318, 50.63313, 50.63277, 50.63133, 50.63391]","[3.37163, 3.35839, 3.35774, 3.3578, 3.36842]","[10663, 1148, 1148, 1148, 1148]","[0.7744755845463792, 1.0360583922124214, 1.0407105027175965, 0.9358204417760818, 0.8342002450374761]","[50.6372972, 50.6264084, 50.6264084, 50.6264084, 50.6264084]","[3.3804874, 3.3685623, 3.3685623, 3.3685623, 3.3685623]",Wallonia
5441,5,"[1.4486479821528484, 0.6950452197265866, 0.6739905331431182, 1.281479285787072, 1.368635371863949]",50.32828282828283,4.627272727272727,"[25075, 25705, 25947, 26126, 26250]","[50.32316, 50.3345, 50.33425, 50.33154, 50.32288]","[4.60851, 4.62626, 4.62894, 4.64459, 4.60995]","[2020, 2020, 2020, 2833, 2020]","[1.6281924140861297, 1.147776975385668, 1.337566148701191, 1.3369005643436072, 1.6518562528662264]","[50.3377232, 50.3377232, 50.3377232, 50.32255, 50.3377232]","[4.6108968, 4.6108968, 4.6108968, 4.6570951, 4.6108968]",Wallonia
8056,5,"[0.915901704438592, 0.150208528338245, 0.4119760730838955, 0.3536091003455761, 0.3324198870707365]",50.631313131313135,5.651515151515152,"[14641, 15172, 17030, 18233, 19124]","[50.63923, 50.63259, 50.63085, 50.6289, 50.62872]","[5.6551, 5.65082, 5.64572, 5.64825, 5.64917]","[1469, 1469, 1469, 7944, 7944]","[0.9954016115288538, 0.6172169043888853, 0.487505083879908, 0.4004861936980699, 0.3407968756802832]","[50.63482699999999, 50.63482699999999, 50.63482699999999, 50.6264338, 50.6264338]","[5.642810799999999, 5.642810799999999, 5.642810799999999, 5.6523878, 5.6523878]",Wallonia
4592,5,"[0.5829123408319186, 0.5481678326785504, 0.691252231394153, 0.5564990942932453, 0.5523860751328432]",51.35858585858586,4.272727272727273,"[2037, 4375, 4553, 5261, 5655]","[51.354, 51.36243, 51.36192, 51.35403, 51.35372]","[4.26866, 4.27767, 4.28113, 4.26941, 4.27433]","[1087, 1087, 1087, 1087, 1087]","[1.599508355724388, 2.0493680336374753, 1.9358729033730937, 1.561933851878317, 1.296465241484524]","[51.3448238, 51.3448238, 51.3448238, 51.3448238, 51.3448238]","[4.2863967, 4.2863967, 4.2863967, 4.2863967, 4.2863967]",Flanders
7074,5,"[0.6375017318174517, 0.2920969458406882, 1.144937590046668, 0.3415143709991297, 0.5098420903282963]",50.994949494949495,5.257575757575758,"[19331, 19606, 20061, 21546, 22407]","[50.98929, 50.99531, 51.00416, 50.99768, 50.99868]","[5.25612, 5.26171, 5.26489, 5.25981, 5.25334]","[547, 12079, 11761, 547, 7467]","[1.1318386930357014, 1.4965095637729635, 1.773558173594706, 1.7479543192641405, 1.3106586707653074]","[50.98805, 50.9848816, 51.0132565, 50.98805, 50.9972853]","[5.24007, 5.2752257, 5.2440672, 5.24007, 5.2347426]",Flanders
7667,5,"[0.4212359837419739, 0.4383791096886942, 0.2904570532255009, 0.4193484621534536, 0.3281117384187011]",50.85353535353536,5.493939393939394,"[19533, 19739, 20847, 21007, 21089]","[50.8498, 50.85406, 50.85289, 50.84979, 50.85301]","[5.49294, 5.48775, 5.48993, 5.49324, 5.48934]","[10972, 5913, 10972, 10972, 10972]","[0.4499933759863032, 0.4510282074011983, 0.3610741884459371, 0.4449714603108273, 0.3988846563210845]","[50.8536465, 50.8549414, 50.8536465, 50.8536465, 50.8536465]","[5.4949321, 5.4814783, 5.4949321, 5.4949321, 5.4949321]",Flanders
5260,5,"[0.8250914479923057, 0.7559846250450883, 0.3929215420202712, 0.4848075382574533, 0.203063368519951]",50.71212121212121,4.548484848484849,"[7337, 7668, 7727, 8170, 8240]","[50.70476, 50.70533, 50.70902, 50.70806, 50.7138]","[4.54701, 4.54798, 4.54581, 4.54598, 4.54962]","[3382, 3382, 1664, 3382, 2705]","[0.8920717665319283, 0.9517732630713752, 0.8096605180278375, 0.8362773033865053, 0.684786794951076]","[50.7060918, 50.7060918, 50.7131098, 50.7060918, 50.7110068]","[4.534518, 4.534518, 4.5362963, 4.534518, 4.5582878]",Wallonia
5078,5,"[0.7679669775187876, 0.6616338328771765, 1.263903637345759, 0.6910392459902368, 0.8839842698087623]",51.07575757575758,4.46969696969697,"[1551, 1623, 2529, 3890, 4353]","[51.07216, 51.07047, 51.07923, 51.06962, 51.06791]","[4.47908, 4.47404, 4.45247, 4.47125, 4.47172]","[3709, 1614, 1614, 1614, 1614]","[1.2616994389764586, 1.1088511432058774, 1.2668108528619957, 0.90059998365667, 0.9267365645927144]","[51.0833703, 51.0684832, 51.0684832, 51.0684832, 51.0684832]","[4.4762877, 4.4584885, 4.4584885, 4.4584885, 4.4584885]",Flanders
5058,5,"[1.0314839566081573, 0.7937584667969574, 0.5139786497380704, 0.5261288370612414, 0.8116817982135551]",50.67171717171717,4.46969696969697,"[6920, 7062, 7718, 8072, 8125]","[50.67652, 50.67072, 50.67226, 50.67639, 50.67855]","[4.48222, 4.48085, 4.47694, 4.47087, 4.47375]","[9306, 9306, 9306, 2933, 2933]","[1.2245127758366086, 1.042175391025686, 1.3452986065552617, 1.540152890314304, 1.252604673030231]","[50.6694132, 50.6694132, 50.6694132, 50.6895004, 50.6895004]","[4.4954937, 4.4954937, 4.4954937, 4.4779221, 4.4779221]",Wallonia
5047,5,"[0.851160841639392, 0.7953214729157397, 0.3808536963041302, 0.3144029405740566, 0.3145005109682615]",50.44949494949495,4.46969696969697,"[8939, 9641, 9722, 9727, 13305]","[50.44403, 50.445, 50.44614, 50.44704, 50.44705]","[4.46128, 4.46096, 4.47078, 4.4719, 4.47193]","[8495, 11112, 1642, 2343, 2343]","[0.9205682786481544, 0.8334223653086277, 0.4391528449524098, 0.3454285964329349, 0.3431194862773798]","[50.4509269, 50.452171, 50.4464741, 50.4491664, 50.4491664]","[4.4684717, 4.4575359, 4.4769597, 4.4754565, 4.4754565]",Wallonia
5043,5,"[0.6816022683906466, 0.2805534907359155, 0.951809842007762, 0.4195729236345391, 0.5114565859958926]",50.36868686868687,4.46969696969697,"[8472, 11783, 12386, 13482, 14426]","[50.36256, 50.36768, 50.36013, 50.36657, 50.3641]","[4.4694, 4.46607, 4.47005, 4.4648, 4.46916]","[3268, 3268, 93, 3268, 3268]","[0.926757367245167, 0.3320476364628979, 1.1990027843560442, 0.4677478834892858, 0.7566770102363152]","[50.3706615, 50.3706615, 50.3708294, 50.3706615, 50.3706615]","[4.4663319, 4.4663319, 4.4721495, 4.4663319, 4.4663319]",Wallonia
8243,5,"[0.6851280026676405, 0.421411482814465, 0.582524721095766, 0.6528527511942127, 0.4216093455168962]",50.36868686868687,5.7303030303030305,"[14971, 15164, 16686, 17653, 19142]","[50.37317, 50.37147, 50.36694, 50.37304, 50.37153]","[5.73693, 5.72627, 5.72256, 5.73648, 5.72637]","[2057, 2057, 2057, 2057, 2057]","[1.4514860843040671, 0.6837726993091868, 0.6599570933686923, 1.4180348500807451, 0.690850008308361]","[50.3715132, 50.3715132, 50.3715132, 50.3715132, 50.3715132]","[5.7166289, 5.7166289, 5.7166289, 5.7166289, 5.7166289]",Wallonia
4989,5,"[0.5600487563600197, 0.6787931367896709, 0.4742397382698675, 0.7340118345752958, 0.5629567466762656]",51.2979797979798,4.430303030303031,"[3589, 3988, 4306, 5672, 21531]","[51.29355, 51.30159, 51.30031, 51.29914, 51.30082]","[4.42647, 4.42243, 4.42459, 4.41991, 4.4236]","[11872, 3353, 3353, 3353, 3353]","[0.6374902018779851, 0.9129641334228136, 0.7259589900064113, 1.028645408132149, 0.807870200326173]","[51.290448, 51.2986377, 51.2986377, 51.2986377, 51.2986377]","[4.4341799, 4.4346834, 4.4346834, 4.4346834, 4.4346834]",Flanders
3256,5,"[0.7639591124477817, 0.0642314111850433, 0.1653347600241908, 0.2271401508958251, 0.8861050407818055]",50.631313131313135,3.7606060606060607,"[10256, 10870, 12903, 14108, 17350]","[50.62928, 50.63179, 50.63119, 50.63234, 50.62429]","[3.75026, 3.76112, 3.75827, 3.76339, 3.75467]","[2920, 2920, 2920, 2920, 2920]","[1.2853359789430276, 0.7607870934620529, 0.8594008274776292, 0.7253273422641537, 0.96782772709387]","[50.6264915, 50.6264915, 50.6264915, 50.6264915, 50.6264915]","[3.767944, 3.767944, 3.767944, 3.767944, 3.767944]",Wallonia
4986,5,"[0.3028634503114813, 0.3718459838699717, 0.3538180558617695, 0.2869089923185758, 0.206957297952576]",51.23737373737374,4.430303030303031,"[890, 2180, 4502, 4636, 6092]","[51.23504, 51.23865, 51.23434, 51.23958, 51.23557]","[4.42806, 4.43524, 4.42877, 4.43244, 4.42957]","[115, 2167, 115, 13408, 115]","[0.5533015121462623, 0.4123929982533867, 0.4645967313729416, 0.35920616744082, 0.5294201539554106]","[51.2316399, 51.2361773, 51.2316399, 51.2427413, 51.2316399]","[4.4338623, 4.4396549, 4.4338623, 4.4313783, 4.4338623]",Flanders
6855,5,"[0.5780925981422042, 1.017203971645137, 0.2707005208262163, 0.2724337574129548, 0.5300173776606418]",50.611111111111114,5.17878787878788,"[14459, 14693, 15175, 17054, 19090]","[50.60985, 50.60581, 50.6099, 50.612, 50.61182]","[5.17084, 5.16704, 5.17546, 5.17519, 5.17136]","[1298, 1298, 1298, 1298, 1298]","[0.8454215358976744, 1.0255794720973006, 0.5770241076537626, 0.7644502096297118, 0.935542755984812]","[50.60643, 50.60643, 50.60643, 50.60643, 50.60643]","[5.18154, 5.18154, 5.18154, 5.18154, 5.18154]",Wallonia
8307,5,"[0.5674374782824121, 1.1535898242417049, 0.467445523796455, 1.1638406622714328, 0.7476635064184564]",49.64141414141414,5.7696969696969695,"[22790, 23289, 23716, 23791, 23999]","[49.63655, 49.6496, 49.63741, 49.63979, 49.63678]","[5.77208, 5.77954, 5.76772, 5.75373, 5.77722]","[4675, 5303, 4675, 9392, 4675]","[3.1231963301270476, 2.3645597529418585, 3.446595046838135, 3.056723305837814, 2.8124992802650466]","[49.6236739, 49.6703135, 49.6236739, 49.6325874, 49.6236739]","[5.8106188, 5.786973, 5.8106188, 5.7127667, 5.8106188]",Wallonia
4958,5,"[1.0917451740112707, 0.8071041561166424, 1.1945725763933988, 1.1021987187636102, 0.999010225063734]",50.67171717171717,4.430303030303031,"[7203, 7206, 7502, 7816, 18154]","[50.66315, 50.67887, 50.66545, 50.66279, 50.66574]","[4.43787, 4.43225, 4.44407, 4.4371, 4.41972]","[6344, 6344, 2934, 6344, 6344]","[2.4532789555355263, 1.405168275556245, 2.1377231015693856, 2.4416003208149215, 1.4745658965278678]","[50.6781489, 50.6781489, 50.6576667, 50.6781489, 50.6781489]","[4.41234, 4.41234, 4.4718015, 4.41234, 4.41234]",Wallonia
8256,5,"[0.5042404259550444, 0.2888691628769556, 0.3099343882976466, 0.687588290375623, 0.3912418379633273]",50.631313131313135,5.7303030303030305,"[14515, 15235, 15826, 17967, 18588]","[50.6299, 50.62899, 50.6286, 50.62516, 50.62826]","[5.72351, 5.72847, 5.73131, 5.73127, 5.73306]","[525, 525, 525, 525, 525]","[0.6466256940902768, 0.4123306122988686, 0.3694942234849611, 0.749914029971004, 0.4080795511517842]","[50.6318821, 50.6318821, 50.6318821, 50.6318821, 50.6318821]","[5.7321288, 5.7321288, 5.7321288, 5.7321288, 5.7321288]",Wallonia
6956,5,"[0.5104638554042356, 0.6372789920407764, 1.0060943902780235, 0.8549659307664262, 1.0260668292862276]",50.631313131313135,5.218181818181819,"[14626, 15279, 15955, 16677, 22900]","[50.63363, 50.63692, 50.64035, 50.639, 50.64033]","[5.22443, 5.21631, 5.21889, 5.21846, 5.21509]","[3050, 3050, 3050, 3050, 5045]","[1.3426351962330656, 2.007410890077573, 2.031913116098334, 1.9761353016633256, 2.045766334479563]","[50.6299174, 50.6299174, 50.6299174, 50.6299174, 50.6557934]","[5.2425439, 5.2425439, 5.2425439, 5.2425439, 5.1993689]",Wallonia
4841,5,"[0.4175008338742554, 0.8856415440311934, 0.7209144029362644, 1.3310152079220894, 1.2467655308686982]",50.32828282828283,4.390909090909091,"[9098, 9827, 10071, 11370, 12868]","[50.32823, 50.33488, 50.32991, 50.33114, 50.33052]","[4.39679, 4.3979, 4.40074, 4.3727, 4.40812]","[8082, 8082, 8082, 8082, 8082]","[0.918745570921194, 1.5808867709620955, 1.2483138766740791, 1.4824006451403908, 1.701970240911968]","[50.32212029999999, 50.32212029999999, 50.32212029999999, 50.32212029999999, 50.32212029999999]","[4.3880774, 4.3880774, 4.3880774, 4.3880774, 4.3880774]",Wallonia
4883,5,"[0.247105009518033, 0.4425555447078013, 0.1740485978635365, 0.4518394742436296, 0.143429244428424]",51.176767676767675,4.390909090909091,"[19, 2901, 3609, 4584, 21299]","[51.17895, 51.17807, 51.17593, 51.1778, 51.17738]","[4.39024, 4.38491, 4.3888, 4.38464, 4.39272]","[12022, 10967, 12022, 10967, 12022]","[0.3818257233931237, 0.5032117338250289, 0.3152115732269526, 0.492860968923627, 0.1474172054174057]","[51.1761074, 51.1791001, 51.1761074, 51.1791001, 51.1761074]","[4.3933128, 4.3778806, 4.3933128, 4.3778806, 4.3933128]",Flanders
3449,5,"[0.5962874587897903, 0.3102086917577942, 0.5579335431281143, 0.8980931619293434, 0.9854811377088676]",50.48989898989899,3.83939393939394,"[8482, 10655, 13145, 13553, 14274]","[50.48742, 50.48711, 50.49028, 50.49675, 50.49519]","[3.83192, 3.83929, 3.83153, 3.83267, 3.85057]","[13384, 13384, 13384, 13384, 13384]","[0.6557110149282925, 0.475490551853172, 0.9344680038785412, 1.581557741073299, 1.6314227226913152]","[50.482924, 50.482924, 50.482924, 50.482924, 50.482924]","[3.837917, 3.837917, 3.837917, 3.837917, 3.837917]",Wallonia
9346,5,"[0.9363985616865182, 0.5597064545400697, 1.650658082302905, 0.8943318497051433, 0.9559724140134332]",50.42929292929293,6.163636363636364,"[15200, 15246, 15619, 16138, 17053]","[50.43724, 50.43388, 50.43896, 50.43718, 50.43785]","[6.16801, 6.16689, 6.14595, 6.16611, 6.16494]","[5199, 5199, 4235, 5199, 5199]","[2.395524769026488, 2.6617034773587656, 2.9471315123648827, 2.517149950843167, 2.5581074444812404]","[50.4476811, 50.4476811, 50.4243464, 50.4476811, 50.4476811]","[6.197599599999999, 6.197599599999999, 6.1112381, 6.197599599999999, 6.197599599999999]",Wallonia
4748,5,"[0.5302974651230883, 0.6482782167704532, 0.5734394384638495, 0.5599958301388667, 0.4600779961529234]",50.46969696969697,4.351515151515152,"[9423, 10625, 10751, 12135, 13497]","[50.46572, 50.4639, 50.4662, 50.46501, 50.46716]","[4.34738, 4.35054, 4.35747, 4.35441, 4.34638]","[9314, 9314, 8600, 8059, 9314]","[0.5432031360094095, 0.6864833002909293, 0.6832368941156861, 0.7877187419236263, 0.5960621710008749]","[50.4630741, 50.4630741, 50.472082, 50.4579498, 50.4630741]","[4.3409288, 4.3409288, 4.3602615, 4.3553238, 4.3409288]",Wallonia
4633,5,"[1.3064932407217296, 0.467350670625428, 1.3463834842331464, 1.1079697341585668, 1.2946554923844356]",50.166666666666664,4.3121212121212125,"[9761, 10054, 11622, 12596, 14124]","[50.1748, 50.16875, 50.17455, 50.17216, 50.1745]","[4.32536, 4.31782, 4.32647, 4.3251, 4.32557]","[2625, 2625, 2625, 2625, 2625]","[2.272614798462373, 1.6867345972704977, 2.246307831539951, 1.9791205803316791, 2.2393252442292746]","[50.1543619, 50.1543619, 50.1543619, 50.1543619, 50.1543619]","[4.3253202, 4.3253202, 4.3253202, 4.3253202, 4.3253202]",Wallonia
8216,5,"[1.1922240931494543, 0.4196775867446261, 0.4575334447373549, 1.092646954002738, 0.330729023036163]",49.823232323232325,5.7303030303030305,"[22704, 23476, 23674, 23702, 23843]","[49.82282, 49.82591, 49.82521, 49.82932, 49.8258]","[5.74691, 5.72618, 5.72471, 5.74226, 5.73263]","[3040, 3040, 3040, 3040, 3040]","[1.9428889910919016, 1.1335207037154036, 1.2322979408110548, 1.2015198728488692, 1.1567169068994132]","[49.8359383, 49.8359383, 49.8359383, 49.8359383, 49.8359383]","[5.7290178, 5.7290178, 5.7290178, 5.7290178, 5.7290178]",Wallonia
5689,5,"[0.4916644763174698, 0.3513946939756762, 0.4318986127581768, 0.4257265400977102, 0.3646411096763373]",51.2979797979798,4.706060606060606,"[1971, 2086, 2376, 4557, 6190]","[51.2943, 51.29965, 51.29509, 51.29635, 51.29574]","[4.70214, 4.70177, 4.70191, 4.70052, 4.70223]","[818, 5883, 818, 1969, 818]","[0.5044017430018339, 0.5020563836574132, 0.5064606426859165, 0.4830040891077874, 0.4844711749714124]","[51.2954024, 51.3001629, 51.2954024, 51.2968114, 51.2954024]","[4.7091768, 4.6945954, 4.7091768, 4.6936125, 4.7091768]",Flanders
5245,5,"[0.2283331106099444, 0.1888811036327766, 0.5162803512270739, 0.2291617048609062, 0.2842778463252899]",50.40909090909091,4.548484848484849,"[8998, 9244, 11520, 12065, 18166]","[50.41077, 50.4081, 50.41232, 50.41085, 50.40739]","[4.54663, 4.54632, 4.55372, 4.5468, 4.54549]","[908, 6908, 6023, 908, 6908]","[0.3585045934110902, 0.5601647017466203, 0.6056028118404571, 0.3614352537878703, 0.4624141161455015]","[50.4129869, 50.4044094, 50.4168552, 50.4129869, 50.4044094]","[4.5429565, 4.5409399, 4.5489875, 4.5429565, 4.5409399]",Wallonia
8155,5,"[0.3164492670739088, 0.2630851340078863, 0.3118203349116994, 0.3287871261204294, 0.3948173382604342]",50.611111111111114,5.690909090909091,"[15017, 16271, 16958, 17945, 18229]","[50.61392, 50.61204, 50.61288, 50.61312, 50.61339]","[5.69163, 5.68748, 5.68748, 5.68749, 5.6952]","[1161, 6394, 6394, 6394, 1161]","[0.4169260791312396, 0.3964285439694826, 0.4380480163952548, 0.4533631970561361, 0.4242255237709959]","[50.6171823, 50.6107879, 50.6107879, 50.6107879, 50.6171823]","[5.6945429, 5.6822197, 5.6822197, 5.6822197, 5.6945429]",Wallonia
5197,5,"[1.3989307604086534, 1.5313440955230626, 0.2663473814337343, 1.162012633696999, 0.4727657192198815]",51.45959595959596,4.50909090909091,"[564, 1556, 2169, 4308, 5018]","[51.45507, 51.45044, 51.45764, 51.46176, 51.46316]","[4.52793, 4.5256, 4.51131, 4.5255, 4.50537]","[13698, 13698, 13698, 7844, 7844]","[1.9440642494227496, 1.6397586522320555, 1.2403053475715695, 1.5776362839335445, 0.6951661977986613]","[51.4480167, 51.4480167, 51.4480167, 51.4693852, 51.4693852]","[4.5022591, 4.5022591, 4.5022591, 4.5062944, 4.5062944]",Flanders
4663,5,"[0.3707572624774103, 0.2810274835495112, 0.4170082097382521, 0.5585183757528451, 0.6185188046768865]",50.77272727272727,4.3121212121212125,"[26864, 27439, 28640, 28865, 29205]","[50.77102, 50.77024, 50.77169, 50.77775, 50.77816]","[4.31665, 4.31283, 4.31782, 4.31206, 4.31401]","[2979, 2979, 2979, 10129, 10129]","[0.4707494122322105, 0.3354772838525449, 0.576037861305734, 0.7933910887711476, 0.9193021996090146]","[50.7672599, 50.7672599, 50.7672599, 50.7794088, 50.7794088]","[4.313574, 4.313574, 4.313574, 4.3010851, 4.3010851]",Flanders
6746,5,"[1.0851261149444609, 0.8463359126439822, 1.3037710691391025, 0.9390972291179922, 1.1697558200814189]",50.42929292929293,5.13939393939394,"[25053, 25057, 25299, 25353, 26144]","[50.43902, 50.42881, 50.43033, 50.43049, 50.43645]","[5.13816, 5.12747, 5.12106, 5.12627, 5.12729]","[1971, 1971, 1971, 1971, 1971]","[1.9559062024621665, 1.7303796076937237, 1.3116607418388777, 1.5380811619482926, 1.2489760721349663]","[50.44006, 50.44006, 50.44006, 50.44006, 50.44006]","[5.11059, 5.11059, 5.11059, 5.11059, 5.11059]",Wallonia
8860,5,"[0.6831488682677217, 0.700588496588587, 0.807868152738163, 0.8218665173279366, 0.719755921980186]",50.71212121212121,5.966666666666667,"[15546, 16245, 16575, 18681, 18794]","[50.71361, 50.70655, 50.71007, 50.7136, 50.70784]","[5.97608, 5.96202, 5.95566, 5.95523, 5.959]","[6526, 6526, 6526, 6526, 6526]","[1.0913564838921808, 1.4287124696903626, 1.1722846941973268, 0.8668783782782374, 1.3203078993087836]","[50.7193635, 50.7193635, 50.7193635, 50.7193635, 50.7193635]","[5.963521399999999, 5.963521399999999, 5.963521399999999, 5.963521399999999, 5.963521399999999]",Wallonia
6756,5,"[0.4569337040846038, 1.0877159146202084, 0.8544150845527949, 0.5043034838693621, 0.5766970383678346]",50.631313131313135,5.13939393939394,"[14944, 15402, 15484, 17469, 19256]","[50.6354, 50.6388, 50.63159, 50.63584, 50.6279]","[5.14007, 5.14932, 5.1515, 5.13983, 5.145549999999999]","[6173, 6173, 6173, 6173, 6173]","[1.842109707708111, 2.0882739272115343, 1.291991167770652, 1.8938223590972847, 0.9254944604398706]","[50.620022, 50.620022, 50.620022, 50.620022, 50.620022]","[5.1497832, 5.1497832, 5.1497832, 5.1497832, 5.1497832]",Wallonia
7052,5,"[0.7353868780969959, 0.8906210492791228, 0.6983326522696232, 0.3257828324649175, 0.9282705078821696]",50.55050505050505,5.257575757575758,"[15264, 17029, 17434, 18640, 18744]","[50.55498, 50.54848, 50.5546, 50.54838, 50.55699]","[5.26524, 5.24538, 5.26507, 5.26075, 5.26585]","[4347, 5520, 4347, 9704, 4347]","[1.1656043897975228, 1.2574642666657851, 1.2090345992113445, 1.4507943147808362, 0.9386202707407536]","[50.5653827, 50.5524109, 50.5653827, 50.5373956, 50.5653827]","[5.2672726, 5.2286921, 5.2672726, 5.2496706, 5.2672726]",Wallonia
